Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00-05:00,139.44133025685267,140.45517595108223,137.5834438095293,139.4013671875,20071900,0.0,0.0
2024-01-03 00:00:00-05:00,138.4424607743544,140.9296206601449,138.2726405992914,140.20045471191406,18974300,0.0,0.0
2024-01-04 00:00:00-05:00,139.69104258557948,140.47513871494425,137.8531224776641,137.88308715820312,18253300,0.0,0.0
2024-01-05 00:00:00-05:00,138.19475313521525,138.65222513134293,136.69446141644704,137.2338409423828,15433200,0.0,0.0
2024-01-08 00:00:00-05:00,137.8431466396461,140.4801453570076,137.7232879111351,140.37026977539062,17645300,0.0,0.0
2024-01-09 00:00:00-05:00,139.90079097560007,142.63768189701236,139.63109361773547,142.39794921875,19579700,0.0,0.0
